frame,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,hip_angle,knee_angle,phase,label,form
52,175.10451513150718,157.411176752956,71.43243664783162,48.44902625975498,168.65756267367755,175.7148931352644,start,pushups,good
53,175.13316468066233,156.2641568983815,71.64822895902437,47.50883508250789,168.45471676131592,175.66812459055456,start,pushups,good
54,175.06393509613866,155.56363125775508,71.73086573752492,47.2152077076821,168.39271112965102,175.6678376144292,start,pushups,good
1,175.04102926047202,154.60023437874676,71.91199493825512,47.09047566986781,168.3179311364543,175.9579843720708,start,pushups,good
2,175.05217515469104,155.8405063782169,72.05184251267696,48.349056771107016,168.1374604907863,175.89282767802638,start,pushups,good
3,174.8941951508237,155.20384636327356,71.80553054753916,48.1913456987931,168.32729193173185,175.88042644490443,start,pushups,good
4,174.57165117974384,148.18286550168503,71.45211917585421,43.36745781359735,168.6804276550071,176.02598331974554,start,pushups,good
5,173.17449175532332,146.3134561531183,70.70527504495966,43.56587456942975,169.08606432389044,176.24146635670678,start,pushups,good
6,171.8164482912484,145.5772571160625,69.85370790073902,44.972687596273374,169.75095814386248,176.74304103025727,start,pushups,good
7,168.61924205058222,134.81252324696092,68.79080930708145,37.38688027062365,171.73175180366337,178.86091932630453,start,pushups,good
8,165.52369405148045,141.74266084810847,67.88975102904972,40.99489369687463,172.18375272778508,177.96647942639234,start,pushups,good
9,162.61912738345828,144.2050819103614,67.44083684716894,42.80491300461014,171.64191986022257,176.35861249933706,start,pushups,good
10,159.89613323963675,164.30075659309168,67.69568083150476,60.36086426222133,170.44161745375874,175.2161566542042,down,pushups,good
11,154.811503588301,149.78791230620516,68.20773489157685,55.90486647347484,169.80055252845736,175.442844411478,down,pushups,good
12,150.3008572176715,143.4724515342238,66.82131989557607,49.37730198756161,170.04536201737764,175.50500126432,down,pushups,good
13,147.2716689914613,139.5434325371702,65.93550498368029,47.22043395006848,169.68736838085266,174.69678937348522,down,pushups,good
14,142.79790887839278,125.95623608360236,62.91356596341068,40.60225738473427,171.36055483439952,175.40561900934046,down,pushups,good
15,137.13665445182824,112.39473675830146,57.12955530961748,4.95624536366256,175.49874996549042,176.43633546665922,down,pushups,good
16,130.2202219801108,66.39631378215516,49.05503897424392,25.875555769375136,178.85410239628922,178.9986509711798,down,pushups,good
17,120.32555527663754,57.19976881213611,37.73709177251006,40.96055333304397,179.83653778065244,179.00967631573184,down,pushups,good
18,113.17006718533814,51.57204369114478,31.084613110047965,46.36939672383114,179.6696495224913,178.0986552784778,down,pushups,good
19,105.64734331640446,48.39219213585846,22.594121972984954,50.338238686018826,175.77896734519737,178.88479831643502,down,pushups,good
20,105.57546966640794,44.68700114315409,21.246942522990352,51.9041575176063,174.01415298532714,177.8733739146276,down,pushups,good
21,105.7131807042856,42.50015755050077,20.946066356479403,53.263069228772125,174.34388972828003,177.72717426410756,up,pushups,good
22,107.72696629230477,37.99732084637993,22.00682905777112,54.05732605325012,173.96358259024873,177.7872496880009,up,pushups,good
23,111.275350311121,36.59000424443313,24.29190220342616,53.56339107630783,172.65085877183296,176.76939424865284,up,pushups,good
24,112.47942717038184,36.71146773699677,26.4744905239876,51.74659123292867,173.5716221759271,177.01823272531615,up,pushups,good
25,114.16314066522852,36.82230674006266,27.697044312545625,50.97792238497974,174.16739988075207,177.8733490621816,up,pushups,good
26,113.6712485700668,37.608511424578005,26.661589975939847,49.53943159356795,174.66565887284824,178.45908707238044,down,pushups,good
27,117.22467440712984,41.79138367743783,30.209600624976854,46.68408871877288,178.03334932517754,177.58190862989358,up,pushups,good
28,124.3599680555461,46.15687400784099,37.03748729091759,41.91703523248051,179.646829536451,175.12426843614475,up,pushups,good
29,136.0223315290831,61.45830883424918,48.976792722176064,30.959383459021403,175.206515337648,171.12635789126452,up,pushups,good
30,144.83722053034293,76.94036896495423,59.27463269100371,11.64503638385066,171.79921103802076,169.13958512538662,up,pushups,good
31,149.10044643090336,120.50956821027604,62.22521700700814,32.2107151807587,170.44588495931058,169.2414807487475,up,pushups,good
32,151.75053449991228,139.3275317333718,62.91294805367573,47.57895076590298,171.5363551886208,170.888110014245,up,pushups,good
33,154.46107131149236,153.0545980935479,63.76798840872378,57.05501787600848,172.31537420790016,173.1458038777372,up,pushups,good
34,157.56156544543305,150.6069394070036,65.08304549966354,53.773426046054205,172.3776560538058,174.8551962297489,up,pushups,good
35,161.59085937098826,146.85192153955524,67.55116848489791,45.7668290185966,169.5289736584881,175.16574762656052,start,pushups,good
36,165.13884778541717,151.421401985998,68.50201205778629,47.88584912174357,169.5199344443254,175.46025832027368,start,pushups,good
37,167.75348863617813,156.37787373917288,70.08132355457819,50.236641540958,168.77877435427806,176.68132113779168,start,pushups,good
38,169.68589066365297,153.71711515591898,71.00228929425278,48.455018410586696,167.9771312623314,176.53692394072092,start,pushups,good
39,171.25067593413792,149.90944133515103,70.60478936252395,42.675692674159016,167.0676800916963,175.949306161606,start,pushups,good
40,172.28230423646647,152.41555044716432,70.80765491273091,45.65771778609034,167.3098989106753,176.6995334023688,start,pushups,good
41,172.55752449612177,154.13097155515837,70.77184902554086,46.11797044621102,167.45959556651917,176.96197033552505,start,pushups,good
42,172.59950180087708,155.541286120989,72.1552870570571,48.11890725626266,166.0518476226679,176.9941171086732,start,pushups,good
43,173.13959945248257,157.24068816577088,72.2545214154794,51.26402894113337,166.1844748392381,177.27953381114173,start,pushups,good
44,173.6349066451656,156.70216504510705,71.65749532756574,50.8415403171721,166.9986251777539,177.04177619351833,start,pushups,good
45,173.93584585020685,154.92317884195754,72.14700243798137,49.36566240810191,166.52591947543698,176.56460238852668,start,pushups,good
46,173.91724686870776,154.31271757080955,72.17756162152648,48.1390831062237,166.44047126161715,176.27440150013342,start,pushups,good
47,173.81927081816406,153.73115226894527,71.93604736697603,45.09901171035348,166.62040037256494,176.22730330827594,start,pushups,good
48,173.90542225170353,152.61288651640885,72.17178312136716,44.50220478839592,166.72258903190672,176.39034000709532,start,pushups,good
49,173.99455996381286,152.37317682872026,72.37251736698506,44.80681232517429,166.58410320849703,176.38888881633076,start,pushups,good
50,174.09267244079638,152.37370334634832,72.29158268426818,45.20067751818967,166.76189353032171,176.3448013124533,start,pushups,good
51,174.057133051729,152.8788724855887,72.0635016486531,46.248069581602046,166.95808613725464,176.22391724797146,start,pushups,good
52,173.92972885138678,153.10326110364028,72.03475589740634,47.07604957740419,166.85504498522073,176.09361006568906,start,pushups,good
1,173.82652574778564,157.658810216838,72.03274380861272,49.94332879285306,166.67942649644002,175.7324436828263,start,pushups,good
2,173.74998958615427,158.58374112875313,72.0027988040253,50.74433319828447,166.6047087726268,175.46878013003214,start,pushups,good
3,173.54110629678323,159.0548743868138,71.99446117351873,51.320341180180925,166.44477544263034,175.27311709276682,start,pushups,good
4,173.16471166102065,158.3534549470219,71.853021266719,51.35921536709592,166.35355668871162,175.16076020518713,start,pushups,good
5,172.5976984806749,156.90647766382352,71.82764758675701,50.61493563786159,166.17250384799405,175.2725161312094,start,pushups,good
6,171.8246932788716,144.86531039567504,72.21237398952879,46.67269212352416,166.17770908557307,176.058566302439,start,pushups,good
7,171.14371642464857,137.44516960491342,72.0582654152734,40.86371664113827,167.6480088789134,177.4708431447539,start,pushups,good
8,169.59889938548116,133.5694600486595,73.06829632863895,35.162751507904154,168.1344927869026,179.60295185924562,start,pushups,good
9,167.97865628595787,132.59822485420767,72.61335123592994,32.91743283166972,168.9413141807141,179.72230264990617,start,pushups,good
10,164.1215058278439,158.57439312926118,71.36022282596049,56.05049501777391,170.29133376672587,178.68230271761126,start,pushups,good
11,160.37012728865048,161.25114392787626,70.92901161899431,60.75785770227381,170.0515663873966,179.61880827009233,start,pushups,good
12,157.03685773046502,150.51981439264608,68.81131435968832,54.71516890425277,171.26152289860917,177.74448269891676,down,pushups,good
13,154.16550270944336,136.20013504273834,67.26064018827029,33.17769622502389,171.65313346697815,175.83840332787636,down,pushups,good
14,148.16087336953234,117.3089313661602,62.95007509531043,17.50629490788106,174.92131535224416,176.11075947602498,down,pushups,good
15,141.9116719572499,101.2831334195864,57.75237657225951,0.947682652058682,179.49421594922023,179.83084215885816,down,pushups,good
16,136.26056198383006,75.44453697442205,53.596225748056746,21.11044874050056,179.09471105249156,176.70445298086614,down,pushups,good
17,129.32011866809648,63.58927379130497,46.605910750870606,29.831249401750597,179.73828780245566,176.44884621627247,down,pushups,good
18,118.49152785871752,51.90599787674736,36.74153620430765,40.71724542253691,176.6774874889496,179.98258117730404,down,pushups,good
19,111.72702939459882,47.34785552779334,29.252396292915144,45.2986657543901,174.78732496719752,179.97006094210323,down,pushups,good
20,107.59250707642455,45.24233208349538,25.02080581038333,45.80898715097359,173.32014662012384,178.27187411306116,down,pushups,good
21,103.1522553944209,42.15256392630829,20.86576460599941,46.47653689755182,172.5590181485497,176.3065363050005,down,pushups,good
22,99.63070390683106,36.91560453041958,17.904963036717366,48.77062868886448,173.13918877085473,175.89710141567627,down,pushups,good
23,102.17613392207524,33.22763938074989,19.15306420848776,49.96980761191332,172.3988938784688,176.30137406559953,up,pushups,good
24,103.65765706774036,31.203196455080683,19.94405797103001,50.53694491623112,171.89069696044663,175.63090405677065,up,pushups,good
25,102.9857717000943,28.21731186505725,18.83012346288568,50.811886726321816,171.67852775204986,175.8710259325139,down,pushups,good
26,103.24863384726576,28.887052043235265,18.020733660798307,49.65286158990405,171.7844356007893,176.05265572238977,up,pushups,good
27,104.67490515660609,30.3030253289901,19.24539033702338,48.64845757013507,172.4268604783189,176.97247690843676,up,pushups,good
28,105.4135877815271,30.751100342792945,20.16135530892729,48.0946750467695,173.13421554246784,178.1675779660495,up,pushups,good
29,105.0744050887424,31.717012915346327,20.511536220577767,47.3773984488526,173.68444816265435,178.96097701693657,down,pushups,good
30,111.4393437796639,45.09656425219932,24.759039198532214,44.95147780481493,174.33269931097837,178.51899748820446,up,pushups,good
31,116.76693528350664,51.63374845708752,30.438817072869657,40.05431265378292,179.87662107498102,173.27614362775682,up,pushups,good
32,123.49794062843064,68.98227354312823,35.13934760589504,33.86642245950205,178.1174748232869,170.82636611845737,up,pushups,good
33,130.416466237117,72.92067516319709,40.86115589834674,30.94911709935127,177.4103174909918,169.64648644758302,up,pushups,good
34,141.16345864068333,86.86246347505964,51.39711887601708,6.474814336548166,176.2937888914922,168.9625664247337,up,pushups,good
35,145.95403875879384,114.62009848551833,56.99145426005188,27.10692124185487,174.9328445365986,169.31842769836712,up,pushups,good
36,148.42039844633138,122.00611700508796,57.98259948858319,31.646065556893973,176.047790336134,171.3449159265646,up,pushups,good
37,150.7134214921871,146.69556164981307,59.20847873068669,50.30011721943938,176.93750912222174,174.1298048505016,up,pushups,good
38,154.68034197065006,143.9628568164155,61.35015884011426,40.29988649425805,175.27449481361725,174.1949199036785,up,pushups,good
39,158.87628159254004,141.79290417805774,63.26239556712785,38.80070991464703,174.4070394115937,173.505171503246,up,pushups,good
40,161.3246756733268,139.32740701141336,64.02919060844103,38.248891775024745,174.357012920999,172.92967669771173,start,pushups,good
41,163.84194425306305,139.50885125416124,64.792436583813,38.441963738370326,174.31580675328237,173.68135241926558,start,pushups,good
42,167.3152539855047,144.48404644840886,65.72218821953805,39.49443245006781,173.39165416464962,172.65374755043223,start,pushups,good
43,169.32807466539967,144.88684196179608,66.22831169812773,35.45033424510861,173.4590668174693,173.52726726327822,start,pushups,good
44,170.3081609067579,145.09486606653013,66.4731716438763,36.7211569261303,173.04122982076964,173.58644629071625,start,pushups,good
45,171.70684484415438,147.77056189411928,67.30824580631786,39.01220207631063,173.4538947083342,175.34288023545153,start,pushups,good
46,173.1609138536206,150.54589896665118,67.69309216635175,40.9957983681776,173.2409521377445,175.75399078471233,start,pushups,good
47,173.99464505636882,154.01028518266423,68.13129411137395,43.66297015565103,173.38834984031203,176.9545654548216,start,pushups,good
48,173.99038895987627,153.83623425857562,67.75802623729611,45.2086999756964,173.5783779646053,176.96226499053006,start,pushups,good
49,174.26632034316867,160.9454264554393,68.1151832632929,48.653103510687394,173.80261136012305,177.7740131497195,start,pushups,good
